2024-02-16 23:54:22,020: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:22[0m
2024-02-16 23:54:22,020: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:22,021: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:22,577: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:22[0m
2024-02-16 23:54:22,580: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:22,582: root: INFO: Current backtesting datetime 2024-01-10 16:00:00-05:00
2024-02-16 23:54:22,582: root: INFO: Current backtesting datetime 2024-01-11 09:30:00-05:00
2024-02-16 23:54:22,583: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:22[0m
2024-02-16 23:54:22,584: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:22,586: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,208: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,210: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:23,211: root: INFO: Current backtesting datetime 2024-01-11 16:00:00-05:00
2024-02-16 23:54:23,211: root: INFO: Current backtesting datetime 2024-01-12 09:30:00-05:00
2024-02-16 23:54:23,212: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,212: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,213: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-16 23:54:23,529: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-16 23:54:23[0m
2024-02-16 23:54:23,530: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-16 23:54:23,531: root: INFO: Current backtesting datetime 2024-01-12 16:00:00-05:00
2024-02-16 23:54:23,531: root: INFO: Current backtesting datetime 2024-01-13 09:30:00-05:00
2024-02-16 23:54:23,532: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-16 23:54:23,533: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-02-16 23:54:23,535: root: INFO: Current backtesting datetime 2024-01-13 09:29:00-05:00
2024-02-16 23:54:23,535: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-16 23:54:23,535: root: INFO: Current backtesting datetime 2024-01-16 08:30:00-05:00
2024-02-16 23:54:23,536: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-16 23:54:23,537: root: INFO: Current backtesting datetime 2024-01-16 09:30:00-05:00
